PANTONE Coated
511	PANTONE 415 C	63.692	-1.198	2.337
512	PANTONE 416 C	55.038	-1.616	2.757
513	PANTONE 417 C	47.221	-1.688	3.100
514	PANTONE 418 C	37.730	-1.973	3.408
515	PANTONE 419 C	11.395	-1.299	0.828
516	PANTONE 420 C	83.993	0.236	-3.030
517	PANTONE 421 C	75.182	0.051	-2.886
518	PANTONE 422 C	68.272	-0.051	-3.378
519	PANTONE 423 C	60.506	-0.308	-3.326
520	PANTONE 424 C	47.168	-0.597	-3.427
521	PANTONE 425 C	38.618	-0.605	-4.010
522	PANTONE 426 C	10.877	-0.998	-2.877
523	PANTONE 427 C	85.805	-0.073	-5.261
524	PANTONE 428 C	81.007	-0.417	-5.793
525	PANTONE 429 C	70.343	-0.984	-6.682
526	PANTONE 430 C	57.681	-1.875	-7.463
527	PANTONE 431 C	44.563	-2.362	-8.514
528	PANTONE 432 C	27.650	-2.509	-8.487
529	PANTONE 433 C	14.428	-1.855	-6.385
530	PANTONE 434 C	81.171	4.726	-2.827
531	PANTONE 435 C	75.285	6.164	-3.219
532	PANTONE 436 C	68.207	7.565	-3.272
533	PANTONE 437 C	47.592	9.526	-1.805
534	PANTONE 438 C	28.018	8.293	0.775
535	PANTONE 439 C	22.839	6.721	1.807
536	PANTONE 440 C	17.776	4.293	1.764
537	PANTONE 441 C	79.535	-3.411	-3.416
538	PANTONE 442 C	73.100	-3.654	-4.500
539	PANTONE 443 C	64.975	-3.925	-4.867
540	PANTONE 444 C	53.198	-4.968	-5.141
541	PANTONE 445 C	35.071	-3.398	-4.705
542	PANTONE 446 C	29.565	-3.059	-2.219
543	PANTONE 447 C	23.854	-1.847	0.235
544	PANTONE Warm Gray 1 C	89.939	1.077	-2.277
545	PANTONE Warm Gray 2 C	85.135	1.371	-0.508
546	PANTONE Warm Gray 3 C	79.328	1.899	0.083
547	PANTONE Warm Gray 4 C	73.271	2.301	0.764
548	PANTONE Warm Gray 5 C	69.613	2.557	1.074
549	PANTONE Warm Gray 6 C	65.744	2.971	1.937
