PANTONE Matte
290	PANTONE 2755 M	18.926	24.182	-46.528
291	PANTONE 2765 M	17.489	17.293	-35.878
292	PANTONE 2706 M	83.795	2.569	-19.249
293	PANTONE 2716 M	73.174	6.386	-33.687
294	PANTONE 2726 M	47.789	18.807	-56.590
295	PANTONE 2736 M	30.697	30.157	-65.406
296	PANTONE 2746 M	27.196	24.866	-56.683
297	PANTONE 2756 M	23.639	15.479	-40.669
298	PANTONE 2766 M	22.291	9.625	-28.970
299	PANTONE 2707 M	85.188	-1.622	-19.520
300	PANTONE 2717 M	82.729	-1.493	-24.410
301	PANTONE 2727 M	57.156	5.575	-55.526
302	PANTONE Blue 072 M	23.302	34.820	-75.717
303	PANTONE 2747 M	22.137	15.168	-51.008
304	PANTONE 2757 M	22.309	8.377	-38.342
305	PANTONE 2767 M	25.054	2.932	-19.630
306	PANTONE 2708 M	80.193	-0.907	-24.657
307	PANTONE 2718 M	57.567	6.894	-50.566
308	PANTONE 2728 M	40.585	16.355	-62.507
309	PANTONE 2738 M	23.907	28.138	-64.624
310	PANTONE 2748 M	22.569	16.128	-47.066
311	PANTONE 2758 M	22.633	11.893	-38.918
312	PANTONE 2768 M	19.986	6.806	-26.249
313	PANTONE 277 M	80.788	-4.724	-23.977
314	PANTONE 278 M	74.493	-4.863	-33.080
315	PANTONE 279 M	60.591	-0.856	-49.029
316	PANTONE Reflex Blue M	24.688	21.731	-65.013
317	PANTONE 280 M	22.747	11.400	-48.697
318	PANTONE 281 M	21.294	6.752	-38.416
319	PANTONE 282 M	19.668	2.827	-26.230
320	PANTONE 283 M	78.928	-6.797	-28.115
321	PANTONE 284 M	72.126	-6.828	-36.947
322	PANTONE 285 M	52.883	-0.620	-55.315
323	PANTONE 286 M	31.065	12.042	-63.674
324	PANTONE 287 M	29.794	6.779	-54.050
325	PANTONE 288 M	26.847	4.048	-46.533
326	PANTONE 289 M	19.752	-0.648	-24.569
327	PANTONE 290 M	86.720	-6.769	-17.058
328	PANTONE 291 M	85.537	-7.235	-20.790
329	PANTONE 292 M	74.142	-10.041	-35.265
330	PANTONE 293 M	36.255	3.625	-62.871
331	PANTONE 294 M	27.172	-1.659	-44.684
332	PANTONE 295 M	24.395	-4.059	-33.900
333	PANTONE 296 M	22.176	-4.214	-16.402
334	PANTONE 2905 M	80.217	-11.639	-25.693
335	PANTONE 2915 M	72.561	-14.042	-35.909
336	PANTONE 2925 M	58.761	-13.770	-50.558
337	PANTONE 2935 M	40.403	-2.698	-61.274
338	PANTONE 2945 M	36.402	-6.492	-49.867
339	PANTONE 2955 M	28.932	-8.678	-32.975
340	PANTONE 2965 M	24.431	-7.344	-21.381
341	PANTONE 297 M	77.878	-17.581	-29.629
342	PANTONE 298 M	70.634	-20.042	-38.643
343	PANTONE 299 M	63.285	-19.906	-46.510
344	PANTONE 300 M	42.667	-11.679	-59.423
345	PANTONE 301 M	35.300	-14.073	-46.561
346	PANTONE 302 M	30.180	-14.438	-28.685
347	PANTONE 303 M	26.809	-11.528	-18.808
348	PANTONE 2975 M	86.281	-13.394	-18.282
349	PANTONE 2985 M	77.633	-20.560	-30.973
350	PANTONE 2995 M	64.467	-24.924	-45.318
351	PANTONE 3005 M	47.646	-19.934	-56.796
352	PANTONE 3015 M	39.479	-21.267	-44.508
353	PANTONE 3025 M	33.573	-18.954	-27.110
354	PANTONE 3035 M	29.199	-14.396	-17.884
355	PANTONE 304 M	85.329	-16.881	-18.651
356	PANTONE 305 M	78.833	-24.457	-28.681
357	PANTONE 306 M	68.306	-31.933	-41.089
358	PANTONE Process Blue M	50.383	-28.561	-54.753
359	PANTONE 307 M	43.773	-28.715	-47.312
360	PANTONE 308 M	34.703	-25.891	-33.305
361	PANTONE 309 M	25.620	-15.814	-15.449
362	PANTONE 310 M	80.461	-24.897	-23.771
363	PANTONE 311 M	74.291	-31.302	-29.995
364	PANTONE 312 M	63.938	-38.793	-37.514
365	PANTONE 313 M	54.945	-40.210	-40.923
366	PANTONE 314 M	47.490	-38.483	-36.970
367	PANTONE 315 M	40.115	-31.745	-26.916
368	PANTONE 316 M	29.635	-17.536	-12.932
369	PANTONE 3105 M	80.917	-26.082	-21.205
370	PANTONE 3115 M	74.526	-33.771	-26.641
371	PANTONE 3125 M	64.943	-42.277	-32.128
372	PANTONE 3135 M	53.463	-46.853	-35.068
373	PANTONE 3145 M	46.677	-39.352	-27.799
374	PANTONE 3155 M	39.616	-34.391	-22.797
375	PANTONE 3165 M	31.218	-26.697	-16.908
376	PANTONE 317 M	89.808	-12.536	-10.621
377	PANTONE 318 M	85.723	-21.211	-15.264
378	PANTONE 319 M	77.565	-33.994	-20.395
